Entity,Code,Year,"Primary completion rate, gender parity index (GPI)"
Afghanistan,AFG,1974,0.153280005
Afghanistan,AFG,1977,0.185310006
Afghanistan,AFG,1978,0.196439996
Afghanistan,AFG,1980,0.211219996
Afghanistan,AFG,1981,0.249070004
Afghanistan,AFG,1982,0.425159991
Afghanistan,AFG,1984,0.437790006
Afghanistan,AFG,1985,0.422239989
Afghanistan,AFG,1993,0.352919996
Albania,ALB,1996,1.001360059
Albania,ALB,2000,1.006929994
Albania,ALB,2001,1.003589988
Albania,ALB,2003,1.002689958
Albania,ALB,2004,1.000920057
Albania,ALB,2007,1.011989951
Albania,ALB,2008,0.99368
Albania,ALB,2009,0.992150009
Albania,ALB,2010,0.972119987
Albania,ALB,2011,0.991760015
Albania,ALB,2012,0.982439995
Albania,ALB,2013,0.942579985
Albania,ALB,2014,0.999890029
Algeria,DZA,1972,0.564440012
Algeria,DZA,1973,0.583809972
Algeria,DZA,1974,0.574150026
Algeria,DZA,1975,0.608900011
Algeria,DZA,1976,0.630360007
Algeria,DZA,1977,0.649559975
Algeria,DZA,1978,0.65854001
Algeria,DZA,1979,0.676590025
Algeria,DZA,1980,0.707819998
Algeria,DZA,1981,0.694880009
Algeria,DZA,1982,0.750079989
Algeria,DZA,1983,0.756690025
Algeria,DZA,1984,0.748399973
Algeria,DZA,1985,0.736919999
Algeria,DZA,1986,0.76752001
Algeria,DZA,1987,0.789870024
Algeria,DZA,1988,0.799709976
Algeria,DZA,1989,0.80783999
Algeria,DZA,1990,0.817260027
Algeria,DZA,1991,0.855669975
Algeria,DZA,1992,0.860870004
Algeria,DZA,1993,0.864440024
Algeria,DZA,1994,0.877590001
Algeria,DZA,1995,0.899439991
Algeria,DZA,1996,0.917540014
Algeria,DZA,1997,0.950389981
Algeria,DZA,1999,0.969110012
Algeria,DZA,2000,0.993749976
Algeria,DZA,2001,0.993120015
Algeria,DZA,2002,0.995019972
Algeria,DZA,2003,0.989440024
Algeria,DZA,2004,1.00406003
Algeria,DZA,2005,0.992009997
Algeria,DZA,2006,0.976599991
Algeria,DZA,2007,1.015310049
Algeria,DZA,2008,0.899999976
Algeria,DZA,2009,1.016149998
Algeria,DZA,2010,0.991760015
Algeria,DZA,2011,0.988740027
Algeria,DZA,2012,0.988870025
Algeria,DZA,2013,0.98913002
Algeria,DZA,2014,1.000229955
Angola,AGO,2008,0.799520016
Angola,AGO,2009,0.804750025
Angola,AGO,2010,0.752449989
Angola,AGO,2011,0.577849984
Antigua and Barbuda,ATG,1975,1.016589999
Antigua and Barbuda,ATG,1976,0.956219971
Antigua and Barbuda,ATG,1992,0.868480027
Antigua and Barbuda,ATG,2008,0.980369985
Antigua and Barbuda,ATG,2009,1.000849962
Antigua and Barbuda,ATG,2010,0.990890026
Antigua and Barbuda,ATG,2011,0.924290001
Antigua and Barbuda,ATG,2014,0.829299986
Arab World,,1970,0.622699976
Arab World,,1971,0.621819973
Arab World,,1972,0.623470008
Arab World,,1973,0.627889991
Arab World,,1974,0.635900021
Arab World,,1975,0.635609984
Arab World,,1976,0.645449996
Arab World,,1977,0.648410022
Arab World,,1978,0.635529995
Arab World,,1979,0.649689972
Arab World,,1980,0.688260019
Arab World,,1981,0.698409975
Arab World,,1982,0.717480004
Arab World,,1983,0.731029987
Arab World,,1984,0.740849972
Arab World,,1985,0.748889983
Arab World,,1986,0.761370003
Arab World,,1987,0.772310019
Arab World,,1988,0.78125
Arab World,,1989,0.786849976
Arab World,,1990,0.795469999
Arab World,,1991,0.806039989
Arab World,,1992,0.813359976
Arab World,,1993,0.819899976
Arab World,,1994,0.828170002
Arab World,,1995,0.83829999
Arab World,,1996,0.848070025
Arab World,,1997,0.85729003
Arab World,,1998,0.866659999
Arab World,,1999,0.877839983
Arab World,,2000,0.883750021
Arab World,,2001,0.888639987
Arab World,,2002,0.90012002
Arab World,,2003,0.900219977
Arab World,,2004,0.905239999
Arab World,,2005,0.899540007
Arab World,,2006,0.909370005
Arab World,,2007,0.911809981
Arab World,,2008,0.902459979
Arab World,,2009,0.91918999
Arab World,,2010,0.920960009
Arab World,,2011,0.929560006
Arab World,,2012,0.93769002
Arab World,,2013,0.945919991
Arab World,,2014,0.944299996
Argentina,ARG,1970,1.094939947
Argentina,ARG,1971,1.089630008
Argentina,ARG,1975,1.083330035
Argentina,ARG,1976,1.079210043
Argentina,ARG,1996,1.03708005
Argentina,ARG,1997,1.046270013
Argentina,ARG,1998,1.036270022
Argentina,ARG,1999,1.012650013
Argentina,ARG,2000,1.008280039
Argentina,ARG,2001,1.011209965
Argentina,ARG,2002,1.011809945
Argentina,ARG,2003,1.008620024
Argentina,ARG,2004,1.007459998
Argentina,ARG,2005,1.006829977
Argentina,ARG,2006,1.002439976
Argentina,ARG,2007,1.002040029
Argentina,ARG,2008,0.998520017
Argentina,ARG,2009,0.99515003
Argentina,ARG,2010,0.990790009
Argentina,ARG,2011,0.994229972
Argentina,ARG,2012,0.991609991
Argentina,ARG,2013,0.989239991
Armenia,ARM,2002,1.019430041
Armenia,ARM,2003,1.04452002
Armenia,ARM,2004,1.036380053
Armenia,ARM,2005,1.079869986
Armenia,ARM,2006,1.10442996
Armenia,ARM,2007,1.116709948
Armenia,ARM,2008,1.11274004
Aruba,ABW,1999,1.014129996
Aruba,ABW,2000,1.001160026
Aruba,ABW,2001,1.130730033
Aruba,ABW,2002,1.110409975
Aruba,ABW,2003,0.956250012
Aruba,ABW,2004,0.951690018
Aruba,ABW,2005,1.004590034
Aruba,ABW,2006,0.972869992
Aruba,ABW,2007,1.047819972
Aruba,ABW,2008,1.059649944
Aruba,ABW,2009,0.953790009
Aruba,ABW,2010,1.068799973
Aruba,ABW,2013,1.098620057
Aruba,ABW,2014,1.005890012
Austria,AUT,1971,1.014359951
Austria,AUT,1972,1.015920043
Austria,AUT,1973,1.017269969
Austria,AUT,1998,0.996299982
Austria,AUT,1999,1.004889965
Austria,AUT,2002,0.992500007
Austria,AUT,2003,0.992449999
Austria,AUT,2004,0.991159976
Austria,AUT,2005,1.002640009
Austria,AUT,2006,1.005540013
Austria,AUT,2007,1.003669977
Austria,AUT,2008,0.987980008
Austria,AUT,2009,1.000390053
Austria,AUT,2010,0.99346
Austria,AUT,2011,0.988600016
Austria,AUT,2012,1.007650018
Austria,AUT,2013,0.984809995
Austria,AUT,2014,1.001230001
Azerbaijan,AZE,1993,0.979170024
Azerbaijan,AZE,1994,0.958060026
Azerbaijan,AZE,1995,1.089490056
Azerbaijan,AZE,1996,1.095270038
Azerbaijan,AZE,1997,0.965990007
Azerbaijan,AZE,1998,0.989549994
Azerbaijan,AZE,1999,0.991519988
Azerbaijan,AZE,2000,0.911819994
Azerbaijan,AZE,2001,0.975709975
Azerbaijan,AZE,2002,1.067579985
Azerbaijan,AZE,2003,0.949029982
Azerbaijan,AZE,2004,0.985159993
Azerbaijan,AZE,2005,0.921450019
Azerbaijan,AZE,2006,0.98605001
Azerbaijan,AZE,2007,1.00703001
Azerbaijan,AZE,2008,0.978779972
Azerbaijan,AZE,2009,0.99296999
Azerbaijan,AZE,2010,0.988799989
Azerbaijan,AZE,2011,0.987510026
Azerbaijan,AZE,2012,0.991930008
Azerbaijan,AZE,2013,0.967649996
Azerbaijan,AZE,2014,0.99022001
Bahamas,BHS,1999,1.050019979
Bahamas,BHS,2005,1.01583004
Bahamas,BHS,2006,0.968680024
Bahamas,BHS,2007,0.972379982
Bahamas,BHS,2008,1.025859952
Bahamas,BHS,2009,1.038079977
Bahamas,BHS,2010,1.035650015
Bahrain,BHR,1982,0.789420009
Bahrain,BHR,1983,0.884769976
Bahrain,BHR,1984,0.950569987
Bahrain,BHR,1985,0.914340019
Bahrain,BHR,1986,0.970899999
Bahrain,BHR,1987,1.019539952
Bahrain,BHR,1988,1.004369974
Bahrain,BHR,1989,1.044080019
Bahrain,BHR,1991,1.037950039
Bahrain,BHR,1992,1.000100017
Bahrain,BHR,1993,0.983519971
Bahrain,BHR,1994,1.038789988
Bahrain,BHR,1995,1.058750033
Bahrain,BHR,1996,1.043089986
Bahrain,BHR,1998,1.046360016
Bahrain,BHR,1999,1.007650018
Bangladesh,BGD,1976,0.490869999
Bangladesh,BGD,1981,0.631399989
Bangladesh,BGD,2005,1.07931006
Bangladesh,BGD,2008,1.104349971
Bangladesh,BGD,2009,1.096099973
Bangladesh,BGD,2010,1.121060014
Bangladesh,BGD,2011,1.143839955
Barbados,BRB,1999,0.951740026
Barbados,BRB,2000,0.961539984
Barbados,BRB,2001,0.995829999
Barbados,BRB,2002,1.008419991
Barbados,BRB,2003,1.006710052
Barbados,BRB,2004,0.949919999
Barbados,BRB,2005,1.017910004
Barbados,BRB,2006,0.931890011
Barbados,BRB,2007,1.001199961
Barbados,BRB,2008,1.022330046
Barbados,BRB,2009,1.040590048
Barbados,BRB,2010,1.054769993
Barbados,BRB,2011,1.01849997
Barbados,BRB,2014,1.068689942
Belarus,BLR,1993,0.995310009
Belarus,BLR,1994,0.97250998
Belarus,BLR,1995,0.959810019
Belarus,BLR,1996,0.973990023
Belarus,BLR,1997,0.961799979
Belarus,BLR,1999,0.990390003
Belarus,BLR,2000,0.99800998
Belarus,BLR,2001,0.993480027
Belarus,BLR,2002,0.992569983
Belarus,BLR,2003,1.00158
Belarus,BLR,2004,0.965990007
Belarus,BLR,2005,0.95213002
Belarus,BLR,2006,0.96517998
Belarus,BLR,2007,0.982370019
Belarus,BLR,2008,0.995840013
Belarus,BLR,2011,0.991349995
Belarus,BLR,2012,0.995999992
Belarus,BLR,2013,0.996360004
Belarus,BLR,2014,1.000550032
Belgium,BEL,1974,1.031479955
Belgium,BEL,1975,1.015460014
Belgium,BEL,1976,1.015730023
Belgium,BEL,1977,1.038619995
Belgium,BEL,1978,0.994690001
Belgium,BEL,1979,1.037449956
Belgium,BEL,1980,1.057530046
Belgium,BEL,1981,1.054350019
Belgium,BEL,1982,1.096740007
Belgium,BEL,1983,1.079890013
Belgium,BEL,1984,1.073699951
Belgium,BEL,1985,1.067520022
Belgium,BEL,1986,1.064910054
Belgium,BEL,1987,1.062549949
Belgium,BEL,1988,1.061730027
Belgium,BEL,1991,1.074200034
Belgium,BEL,2006,1.022279978
Belgium,BEL,2007,1.04479003
Belgium,BEL,2008,1.046079993
Belgium,BEL,2009,1.040079951
Belgium,BEL,2010,1.037760019
Belgium,BEL,2012,1.041020036
Belgium,BEL,2013,1.053850055
Belgium,BEL,2014,1.042219996
Belize,BLZ,1992,0.992489994
Belize,BLZ,1995,1.005380034
Belize,BLZ,1996,0.987049997
Belize,BLZ,1999,0.98190999
Belize,BLZ,2000,0.949209988
Belize,BLZ,2001,1.024299979
Belize,BLZ,2003,1.038949966
Belize,BLZ,2004,0.998679996
Belize,BLZ,2005,0.987309992
Belize,BLZ,2006,0.969210029
Belize,BLZ,2007,1.048189998
Belize,BLZ,2008,1.011500001
Belize,BLZ,2009,1.030500054
Belize,BLZ,2010,0.951629996
Belize,BLZ,2011,1.011989951
Belize,BLZ,2012,1.017040014
Belize,BLZ,2013,0.996420026
Belize,BLZ,2014,0.972859979
Benin,BEN,1971,0.380250007
Benin,BEN,1972,0.390570015
Benin,BEN,1973,0.39368999
Benin,BEN,1974,0.380050004
Benin,BEN,1975,0.349319994
Benin,BEN,1976,0.396189988
Benin,BEN,1977,0.37845999
Benin,BEN,1978,0.403479993
Benin,BEN,1979,0.428290009
Benin,BEN,1980,0.476000011
Benin,BEN,1981,0.405360013
Benin,BEN,1982,0.454479992
Benin,BEN,1983,0.372700006
Benin,BEN,1984,0.427460015
Benin,BEN,1985,0.412200004
Benin,BEN,1986,0.413320005
Benin,BEN,1987,0.412550002
Benin,BEN,1988,0.427659988
Benin,BEN,1989,0.432150006
Benin,BEN,1990,0.423790008
Benin,BEN,1991,0.455549985
Benin,BEN,1992,0.444020003
Benin,BEN,1993,0.44382
Benin,BEN,1994,0.452199996
Benin,BEN,1995,0.463979989
Benin,BEN,1996,0.447030008
Benin,BEN,1997,0.454400003
Benin,BEN,1998,0.460269988
Benin,BEN,2000,0.513580024
Benin,BEN,2001,0.523310006
Benin,BEN,2002,0.526750028
Benin,BEN,2003,0.561999977
Benin,BEN,2004,0.622739971
Benin,BEN,2008,0.709619999
Benin,BEN,2010,0.759750009
Benin,BEN,2011,0.79418999
Benin,BEN,2012,0.801429987
Benin,BEN,2013,0.824129999
Benin,BEN,2014,0.851580024
Bermuda,BMU,1975,1.076089978
Bermuda,BMU,2001,0.960810006
Bermuda,BMU,2002,1.041409969
Bermuda,BMU,2003,1.052620053
Bermuda,BMU,2011,0.857179999
Bermuda,BMU,2012,0.809400022
Bermuda,BMU,2013,0.984780014
Bhutan,BTN,1978,0.332179993
Bhutan,BTN,1979,0.34533
Bhutan,BTN,1993,0.728559971
Bhutan,BTN,1994,0.783980012
Bhutan,BTN,1998,0.799669981
Bhutan,BTN,1999,0.840719998
Bhutan,BTN,2000,0.867929995
Bhutan,BTN,2001,0.865159988
Bhutan,BTN,2006,1.004590034
Bhutan,BTN,2008,1.076580048
Bhutan,BTN,2009,1.096789956
Bhutan,BTN,2010,1.140840054
Bhutan,BTN,2011,1.068130016
Bhutan,BTN,2012,1.043370008
Bhutan,BTN,2013,1.046990037
Bhutan,BTN,2014,1.124310017
Bolivia,BOL,1990,0.824940026
Bolivia,BOL,1991,0.830579996
Bolivia,BOL,1992,0.87221998
Bolivia,BOL,1993,0.922370017
Bolivia,BOL,1994,0.92355001
Bolivia,BOL,1995,0.930480003
Bolivia,BOL,1996,0.948620021
Bolivia,BOL,1997,0.951669991
Bolivia,BOL,1998,0.924220026
Bolivia,BOL,1999,0.91723001
Bolivia,BOL,2000,0.931450009
Bolivia,BOL,2001,0.930190027
Bolivia,BOL,2002,0.926859975
Bolivia,BOL,2003,0.946870029
Bolivia,BOL,2006,0.973469973
Bolivia,BOL,2007,0.987699986
Bolivia,BOL,2008,0.980799973
Bosnia and Herzegovina,BIH,2011,1.011150002
Bosnia and Herzegovina,BIH,2012,1.013710022
Bosnia and Herzegovina,BIH,2013,1.005769968
Bosnia and Herzegovina,BIH,2014,1.003569961
Botswana,BWA,1970,1.069429994
Botswana,BWA,1971,1.125650048
Botswana,BWA,1972,1.124650002
Botswana,BWA,1979,1.538460016
Botswana,BWA,1981,1.390699983
Botswana,BWA,1982,1.356230021
Botswana,BWA,1983,1.348880053
Botswana,BWA,1984,1.242830038
Botswana,BWA,1985,1.270660043
Botswana,BWA,1986,1.232499957
Botswana,BWA,1987,1.222259998
Botswana,BWA,1988,1.195440054
Botswana,BWA,1989,1.245049953
Botswana,BWA,1990,1.21085
Botswana,BWA,1991,1.193279982
Botswana,BWA,1992,1.171200037
Botswana,BWA,1993,1.155419946
Botswana,BWA,1994,1.16869998
Botswana,BWA,1995,1.133649945
Botswana,BWA,1996,1.11748004
Botswana,BWA,1998,1.066100001
Botswana,BWA,1999,1.071990013
Botswana,BWA,2000,1.053709984
Botswana,BWA,2001,1.064129949
Botswana,BWA,2002,1.047880054
Botswana,BWA,2003,1.052649975
Botswana,BWA,2004,1.05230999
Botswana,BWA,2005,1.085530043
Botswana,BWA,2006,1.069300056
Botswana,BWA,2007,1.043480039
Botswana,BWA,2008,1.035439968
Botswana,BWA,2009,1.014260054
Botswana,BWA,2012,1.032549977
Botswana,BWA,2013,1.031700015
Brunei,BRN,1972,0.981400013
Brunei,BRN,1973,0.975189984
Brunei,BRN,1974,1.012840033
Brunei,BRN,1975,0.92553997
Brunei,BRN,1976,0.952579975
Brunei,BRN,1977,0.979089975
Brunei,BRN,1978,1.120090008
Brunei,BRN,1979,0.992320001
Brunei,BRN,1980,0.954840004
Brunei,BRN,1981,1.031180024
Brunei,BRN,1982,0.924170017
Brunei,BRN,1983,1.070619941
Brunei,BRN,1984,0.892620027
Brunei,BRN,1986,1.129570007
Brunei,BRN,1997,1.018659949
Brunei,BRN,1998,0.975499988
Brunei,BRN,1999,0.957629979
Brunei,BRN,2000,0.952139974
Brunei,BRN,2001,0.890799999
Brunei,BRN,2002,0.915059984
Brunei,BRN,2003,0.918659985
Brunei,BRN,2004,0.987959981
Brunei,BRN,2005,1.069790006
Brunei,BRN,2006,1.018560052
Brunei,BRN,2007,1.012189984
Brunei,BRN,2008,1.01007998
Brunei,BRN,2009,1.004189968
Brunei,BRN,2010,0.985729992
Brunei,BRN,2011,0.984719992
Brunei,BRN,2012,0.984030008
Brunei,BRN,2013,0.988579988
Brunei,BRN,2014,0.995580018
Bulgaria,BGR,1986,1.021790028
Bulgaria,BGR,1987,0.989449978
Bulgaria,BGR,1988,1.006620049
Bulgaria,BGR,1989,1.013450027
Bulgaria,BGR,1990,1.000010014
Bulgaria,BGR,1991,1.044980049
Bulgaria,BGR,1992,0.994189978
Bulgaria,BGR,1993,0.997309983
Bulgaria,BGR,1994,1.002130032
Bulgaria,BGR,1995,0.996829987
Bulgaria,BGR,1996,1.000779986
Bulgaria,BGR,1997,0.995320022
Bulgaria,BGR,1998,0.987789989
Bulgaria,BGR,1999,0.976490021
Bulgaria,BGR,2000,0.991900027
Bulgaria,BGR,2001,0.978799999
Bulgaria,BGR,2002,0.98457998
Bulgaria,BGR,2003,0.973909974
Bulgaria,BGR,2004,0.984920025
Bulgaria,BGR,2005,1.002279997
Bulgaria,BGR,2006,1.000620008
Bulgaria,BGR,2007,0.992789984
Bulgaria,BGR,2008,0.981299996
Bulgaria,BGR,2009,1.007809997
Bulgaria,BGR,2010,1.010429978
Bulgaria,BGR,2011,0.998539984
Bulgaria,BGR,2012,0.992330015
Bulgaria,BGR,2013,0.989359975
Bulgaria,BGR,2014,0.997470021
Burkina Faso,BFA,1971,0.495469987
Burkina Faso,BFA,1972,0.516120017
Burkina Faso,BFA,1973,0.54132998
Burkina Faso,BFA,1974,0.588460028
Burkina Faso,BFA,1975,0.57525003
Burkina Faso,BFA,1976,0.567529976
Burkina Faso,BFA,1977,0.593970001
Burkina Faso,BFA,1978,0.574360013
Burkina Faso,BFA,1979,0.563300014
Burkina Faso,BFA,1980,0.567070007
Burkina Faso,BFA,1981,0.551299989
Burkina Faso,BFA,1982,0.557739973
Burkina Faso,BFA,1983,0.572709978
Burkina Faso,BFA,1984,0.629270017
Burkina Faso,BFA,1985,0.573700011
Burkina Faso,BFA,1987,0.580789983
Burkina Faso,BFA,1988,0.583379984
Burkina Faso,BFA,1989,0.582870007
Burkina Faso,BFA,1990,0.578350008
Burkina Faso,BFA,1991,0.614000022
Burkina Faso,BFA,1992,0.688629985
Burkina Faso,BFA,1993,0.593110025
Burkina Faso,BFA,1994,0.611069977
Burkina Faso,BFA,1995,0.700900018
Burkina Faso,BFA,1996,0.668910027
Burkina Faso,BFA,1999,0.695930004
Burkina Faso,BFA,2000,0.699429989
Burkina Faso,BFA,2001,0.68423003
Burkina Faso,BFA,2002,0.713949978
Burkina Faso,BFA,2003,0.74484998
Burkina Faso,BFA,2004,0.757160008
Burkina Faso,BFA,2005,0.765670002
Burkina Faso,BFA,2006,0.788439989
Burkina Faso,BFA,2007,0.784160018
Burkina Faso,BFA,2008,0.792890012
Burkina Faso,BFA,2009,0.856239974
Burkina Faso,BFA,2010,0.88519001
Burkina Faso,BFA,2012,0.951020002
Burkina Faso,BFA,2013,0.997959971
Burkina Faso,BFA,2014,1.051900029
Burundi,BDI,1971,0.347629994
Burundi,BDI,1973,0.438620001
Burundi,BDI,1974,0.500050008
Burundi,BDI,1975,0.517579973
Burundi,BDI,1976,0.550170004
Burundi,BDI,1977,0.536239982
Burundi,BDI,1978,0.564710021
Burundi,BDI,1979,0.591109991
Burundi,BDI,1980,0.592679977
Burundi,BDI,1981,0.582700014
Burundi,BDI,1982,0.59491998
Burundi,BDI,1983,0.593699992
Burundi,BDI,1984,0.589940012
Burundi,BDI,1985,0.56882
Burundi,BDI,1986,0.595099986
Burundi,BDI,1987,0.58217001
Burundi,BDI,1988,0.612110019
Burundi,BDI,1989,0.671999991
Burundi,BDI,1990,0.691730022
Burundi,BDI,1991,0.858879983
Burundi,BDI,1992,0.760919988
Burundi,BDI,1993,0.770250022
Burundi,BDI,2000,0.827809989
Burundi,BDI,2001,0.799059987
Burundi,BDI,2002,0.782930017
Burundi,BDI,2003,0.730620027
Burundi,BDI,2004,0.668879986
Burundi,BDI,2005,0.758639991
Burundi,BDI,2007,0.825230002
Burundi,BDI,2008,0.844009995
Burundi,BDI,2009,0.908819973
Burundi,BDI,2010,0.930050015
Burundi,BDI,2011,0.974439979
Burundi,BDI,2012,1.02342999
Burundi,BDI,2013,1.07407999
Burundi,BDI,2014,1.118739963
Cambodia,KHM,1995,0.704670012
Cambodia,KHM,1997,0.598559976
Cambodia,KHM,1998,0.701799989
Cambodia,KHM,1999,0.767920017
Cambodia,KHM,2001,0.817719996
Cambodia,KHM,2002,0.865689993
Cambodia,KHM,2003,0.892920017
Cambodia,KHM,2004,0.918049991
Cambodia,KHM,2005,0.964779973
Cambodia,KHM,2006,0.992550015
Cambodia,KHM,2007,1.001230001
Cambodia,KHM,2008,1.001829982
Cambodia,KHM,2009,1.002140045
Cambodia,KHM,2010,1.003520012
Cambodia,KHM,2011,0.997430027
Cambodia,KHM,2012,0.991469979
Cambodia,KHM,2013,0.926469982
Cambodia,KHM,2014,0.999979973
Cameroon,CMR,1973,0.670849979
Cameroon,CMR,1974,0.684440017
Cameroon,CMR,1975,0.695270002
Cameroon,CMR,1976,0.710919976
Cameroon,CMR,1977,0.730880022
Cameroon,CMR,1978,0.751640022
Cameroon,CMR,1979,0.761080027
Cameroon,CMR,1980,0.787100017
Cameroon,CMR,1981,0.79707998
Cameroon,CMR,1982,0.812189996
Cameroon,CMR,1983,0.825320005
Cameroon,CMR,1984,0.828760028
Cameroon,CMR,1985,0.834569991
Cameroon,CMR,1986,0.837580025
Cameroon,CMR,1987,0.844850004
Cameroon,CMR,1988,0.819180012
Cameroon,CMR,1990,0.929809988
Cameroon,CMR,1991,0.863250017
Cameroon,CMR,1999,0.838490009
Cameroon,CMR,2000,0.869090021
Cameroon,CMR,2003,0.856270015
Cameroon,CMR,2004,0.837499976
Cameroon,CMR,2006,0.850589991
Cameroon,CMR,2007,0.829919994
Cameroon,CMR,2008,0.844410002
Cameroon,CMR,2009,0.845109999
Cameroon,CMR,2010,0.853349984
Cameroon,CMR,2011,0.856999993
Cameroon,CMR,2012,0.867470026
Cameroon,CMR,2014,0.885599971
Canada,CAN,1998,1.007830024
Canada,CAN,1999,1.008360028
Canada,CAN,2000,1.001449943
Canada,CAN,2006,0.987219989
Cape Verde,CPV,1974,1.607800007
Cape Verde,CPV,1975,1.216359973
Cape Verde,CPV,1977,1.169589996
Cape Verde,CPV,1978,0.968550026
Cape Verde,CPV,1979,1.240689993
Cape Verde,CPV,1980,0.786499977
Cape Verde,CPV,1981,0.84592998
Cape Verde,CPV,1982,0.920539975
Cape Verde,CPV,1983,0.785340011
Cape Verde,CPV,1984,0.917680025
Cape Verde,CPV,1985,0.870469987
Cape Verde,CPV,1986,0.974560022
Cape Verde,CPV,1987,0.977299988
Cape Verde,CPV,1988,0.986220002
Cape Verde,CPV,1990,0.973519981
Cape Verde,CPV,1994,0.952679992
Cape Verde,CPV,1998,1.043849945
Cape Verde,CPV,2000,1.043679953
Cape Verde,CPV,2001,1.032220006
Cape Verde,CPV,2002,1.021639943
Cape Verde,CPV,2003,1.052569985
Cape Verde,CPV,2004,1.01733005
Cape Verde,CPV,2005,1.093709946
Cape Verde,CPV,2006,1.080389977
Cape Verde,CPV,2007,1.062780023
Cape Verde,CPV,2008,1.056810021
Cape Verde,CPV,2009,1.005300045
Cape Verde,CPV,2010,0.990970016
Cape Verde,CPV,2011,1.045969963
Cape Verde,CPV,2012,1.005710006
Cape Verde,CPV,2013,1.001639962
Cape Verde,CPV,2014,0.968110025
Central African Republic,CAF,1971,0.249349996
Central African Republic,CAF,1972,0.331099987
Central African Republic,CAF,1973,0.314170003
Central African Republic,CAF,1974,0.338669986
Central African Republic,CAF,1975,0.308820009
Central African Republic,CAF,1976,0.428270012
Central African Republic,CAF,1978,0.313329995
Central African Republic,CAF,1981,0.430700004
Central African Republic,CAF,1982,0.422179997
Central African Republic,CAF,1983,0.40990001
Central African Republic,CAF,1986,0.548200011
Central African Republic,CAF,1987,0.533800006
Central African Republic,CAF,1988,0.54628998
Central African Republic,CAF,1989,0.501309991
Central African Republic,CAF,1990,0.449220002
Central African Republic,CAF,1991,0.527499974
Central African Republic,CAF,1992,0.511049986
Central African Republic,CAF,2004,0.573440015
Central African Republic,CAF,2005,0.588159978
Central African Republic,CAF,2006,0.622609973
Central African Republic,CAF,2008,0.585510015
Central African Republic,CAF,2009,0.608640015
Central African Republic,CAF,2010,0.57536
Central African Republic,CAF,2011,0.616720021
Central African Republic,CAF,2012,0.632879972
Chad,TCD,1976,0.26372999
Chad,TCD,1977,0.260969996
Chad,TCD,1988,0.203260005
Chad,TCD,1989,0.22744
Chad,TCD,1990,0.237509996
Chad,TCD,1991,0.243290007
Chad,TCD,1994,0.299950004
Chad,TCD,1995,0.298689991
Chad,TCD,1996,0.316879988
Chad,TCD,1997,0.331499994
Chad,TCD,1999,0.391039997
Chad,TCD,2000,0.402559996
Chad,TCD,2001,0.420749992
Chad,TCD,2002,0.438470006
Chad,TCD,2003,0.466729999
Chad,TCD,2004,0.511709988
Chad,TCD,2005,0.511520028
Chad,TCD,2006,0.52749002
Chad,TCD,2009,0.57735002
Chad,TCD,2010,0.601769984
Chad,TCD,2011,0.624409974
Chad,TCD,2012,0.622850001
Chad,TCD,2013,0.636590004
Chile,CHL,1970,1.016669989
Chile,CHL,1971,1.023579955
Chile,CHL,1972,1.02531004
Chile,CHL,1973,1.03907001
Chile,CHL,1974,1.037350059
Chile,CHL,1975,1.03508997
Chile,CHL,1976,1.03204
Chile,CHL,1977,1.01383996
Chile,CHL,1983,1.004899979
Chile,CHL,1997,0.982529998
Chile,CHL,2011,1.000810027
Chile,CHL,2012,1.001739979
Chile,CHL,2013,0.991580009
Chile,CHL,2014,0.999360025
China,CHN,1996,0.941340029
China,CHN,1997,0.955030024
Colombia,COL,1970,0.613219976
Colombia,COL,1971,1.124029994
Colombia,COL,1972,1.14052999
Colombia,COL,1973,1.147920012
Colombia,COL,1974,1.16249001
Colombia,COL,1982,1.101480007
Colombia,COL,1983,1.106830001
Colombia,COL,1984,1.089560032
Colombia,COL,1985,1.103129983
Colombia,COL,1986,0.965120018
Colombia,COL,1987,1.091220021
Colombia,COL,1988,1.092039943
Colombia,COL,1989,1.092710018
Colombia,COL,1990,1.366359949
Colombia,COL,1991,1.093369961
Colombia,COL,1992,1.170040011
Colombia,COL,1993,1.09276998
Colombia,COL,1994,1.058730006
Colombia,COL,1995,1.059299946
Colombia,COL,1996,1.052410007
Colombia,COL,1998,1.050690055
Colombia,COL,1999,1.05419004
Colombia,COL,2000,1.053040028
Colombia,COL,2002,1.051139951
Colombia,COL,2004,1.043359995
Colombia,COL,2005,1.039029956
Colombia,COL,2006,1.036599994
Colombia,COL,2007,1.041530013
Colombia,COL,2008,1.030789971
Colombia,COL,2009,1.034649968
Colombia,COL,2010,1.024129987
Colombia,COL,2011,0.997529984
Colombia,COL,2012,0.988879979
Colombia,COL,2013,0.984539986
Colombia,COL,2014,0.985849977
Comoros,COM,1986,0.686810017
Comoros,COM,1987,0.793219984
Comoros,COM,1992,0.858640015
Comoros,COM,1999,0.927640021
Comoros,COM,2002,0.886340022
Comoros,COM,2003,0.887300014
Comoros,COM,2004,0.954169989
Comoros,COM,2007,0.925310016
Comoros,COM,2008,0.783110023
Comoros,COM,2013,1.053009987
Congo,COG,1972,0.699699998
Congo,COG,1973,0.719009995
Congo,COG,1974,0.692359984
Congo,COG,1975,0.736819983
Congo,COG,1976,0.787530005
